Element,Al,46Ti,48Ti,Fe,Y,Zr,La,Ce,Ho,Hf,Pb,Th,U
Isotopes,27Al,46Ti,48Ti,56Fe,89Y,90Zr,139La,140Ce,165Ho,177Hf+178Hf+179Hf+180Hf,206Pb+207Pb+208Pb,232Th,238U
Sensitivity (TofCts/g),8.93E+15,3.99E+15,5.39E+16,1.17E+17,3.01E+17,1.70E+17,5.47E+17,5.35E+17,2.76E+17,2.67E+17,3.00E+17,2.55E+17,2.83E+17
MedianSignal (TofCts),NaN,1.41E+01,NaN,3.60E+01,NaN,7.99E+01,NaN,NaN,NaN,7.78E+00,NaN,NaN,NaN
Avg Lc (TofCts),8.02,11.97,7.29,18.43,6.2,4.5,5.57,5.52,5.3,3.97,5.46,4.46,4.66
Avg Bkgd (TofCts),0.09,0.963,0.034,4.331,0.04,0.09,0.008,0.006,0.01,0.027,0.026,0,0.003
DynamicAlpha,1.00E-07,1.00E-07,1.00E-07,1.00E-07,1.00E-07,3.20E-05,1.00E-07,1.00E-07,1.00E-07,1.00E-05,1.00E-07,1.00E-07,1.00E-07
Filename,00h03m02s_Zr_ENG 75Kx.h5,,,,,,,,,,,,
spTime (s),120.226,,,,,,,,,,,,
qPlasma (mL/s),0.000063,,,,,,,,,,,,
,,,,,,,,,,,,,
Particle Signals (TofCts),,,,,,,,,,,,,
Comp,Al,46Ti,48Ti,Fe,Y,Zr,La,Ce,Ho,Hf,Pb,Th,U
Zr,0,0,0,0,0,46.874,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,221.342,0,0,0,15.669,0,0,0
Zr+Hf,0,0,0,0,0,130.394,0,0,0,3.904,0,0,0
Zr,0,0,0,0,0,58.755,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,170.373,0,0,0,9.632,0,0,0
Zr,0,0,0,0,0,82.266,0,0,0,0,0,0,0
Zr,0,0,0,0,0,83.264,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,65.651,0,0,0,7.855,0,0,0
Zr,0,0,0,0,0,25.152,0,0,0,0,0,0,0
Zr,0,0,0,0,0,36.983,0,0,0,0,0,0,0
Zr,0,0,0,0,0,94.579,0,0,0,0,0,0,0
Zr,0,0,0,0,0,155.958,0,0,0,0,0,0,0
Zr,0,0,0,0,0,92.608,0,0,0,0,0,0,0
Zr,0,0,0,0,0,16.983,0,0,0,0,0,0,0
Zr,0,0,0,0,0,61.536,0,0,0,0,0,0,0
Zr,0,0,0,0,0,46.835,0,0,0,0,0,0,0
Zr,0,0,0,0,0,7.929,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,94.054,0,0,0,4.418,0,0,0
Zr,0,0,0,0,0,288.305,0,0,0,0,0,0,0
Zr,0,0,0,0,0,64.035,0,0,0,0,0,0,0
Zr,0,0,0,0,0,25.701,0,0,0,0,0,0,0
Zr,0,0,0,0,0,34.206,0,0,0,0,0,0,0
Zr,0,0,0,0,0,37.268,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,199.143,0,0,0,7.062,0,0,0
Zr+Hf,0,0,0,0,0,297.368,0,0,0,7.644,0,0,0
Zr+Hf,0,0,0,0,0,305.321,0,0,0,7.837,0,0,0
Zr,0,0,0,0,0,68.853,0,0,0,0,0,0,0
Zr,0,0,0,0,0,11.395,0,0,0,0,0,0,0
Zr,0,0,0,0,0,10.14,0,0,0,0,0,0,0
Zr,0,0,0,0,0,19.106,0,0,0,0,0,0,0
Zr,0,0,0,0,0,221.512,0,0,0,0,0,0,0
Zr,0,0,0,0,0,137.956,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.039,0,0,0,0,0,0,0
Zr,0,0,0,0,0,13.937,0,0,0,0,0,0,0
Zr,0,0,0,0,0,17.971,0,0,0,0,0,0,0
Zr,0,0,0,0,0,33.374,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,99.221,0,0,0,4.892,0,0,0
Zr,0,0,0,0,0,70.066,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,340.246,0,0,0,18.941,0,0,0
Zr,0,0,0,0,0,115.769,0,0,0,0,0,0,0
Zr,0,0,0,0,0,37.323,0,0,0,0,0,0,0
Zr,0,0,0,0,0,100.393,0,0,0,0,0,0,0
Zr,0,0,0,0,0,46.189,0,0,0,0,0,0,0
Zr,0,0,0,0,0,48.501,0,0,0,0,0,0,0
Zr,0,0,0,0,0,82.661,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,371.984,0,0,0,15.966,0,0,0
Zr,0,0,0,0,0,16.095,0,0,0,0,0,0,0
Zr,0,0,0,0,0,34.675,0,0,0,0,0,0,0
Zr,0,0,0,0,0,24.205,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,494.461,0,0,0,9.585,0,0,0
Zr+Hf,0,0,0,0,0,307.88,0,0,0,8.557,0,0,0
Zr,0,0,0,0,0,121.28,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,108.096,0,0,0,4.331,0,0,0
Zr+Hf,0,0,0,0,0,92.083,0,0,0,6.156,0,0,0
Zr+Hf,0,0,0,0,0,526.737,0,0,0,18.783,0,0,0
Zr,0,0,0,0,0,67.461,0,0,0,0,0,0,0
Zr,0,0,0,0,0,37.82,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,156.148,0,0,0,5.313,0,0,0
Zr,0,0,0,0,0,61.324,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,133.198,0,0,0,4.374,0,0,0
Zr+Hf,0,0,0,0,0,316.253,0,0,0,11.906,0,0,0
Zr+Hf,0,0,0,0,0,268.93,0,0,0,13.075,0,0,0
Zr,0,0,0,0,0,124.922,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,285.813,0,0,0,6.723,0,0,0
Zr,0,0,0,0,0,33.776,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,582.057,0,0,0,11.602,0,0,0
Zr,0,0,0,0,0,64.256,0,0,0,0,0,0,0
Zr,0,0,0,0,0,62.448,0,0,0,0,0,0,0
Zr,0,0,0,0,0,48.685,0,0,0,0,0,0,0
Zr,0,0,0,0,0,4.528,0,0,0,0,0,0,0
Zr,0,0,0,0,0,108.238,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,93.861,0,0,0,5.653,0,0,0
Zr,0,0,0,0,0,23.842,0,0,0,0,0,0,0
Zr,0,0,0,0,0,117.989,0,0,0,0,0,0,0
Zr,0,0,0,0,0,38.322,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,115.028,0,0,0,4.672,0,0,0
Zr,0,0,0,0,0,64.799,0,0,0,0,0,0,0
Zr,0,0,0,0,0,130.216,0,0,0,0,0,0,0
Zr,0,0,0,0,0,35.248,0,0,0,0,0,0,0
Zr,0,0,0,0,0,57.755,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,77.082,0,0,0,4.618,0,0,0
Zr+Hf,0,0,0,0,0,251.458,0,0,0,6.426,0,0,0
Zr+Hf,0,0,0,0,0,335.407,0,0,0,6.309,0,0,0
Zr,0,0,0,0,0,96.518,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,201.62,0,0,0,6.701,0,0,0
Zr,0,0,0,0,0,35.928,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,580.8,0,0,0,19.998,0,0,0
Zr,0,0,0,0,0,26.029,0,0,0,0,0,0,0
Zr,0,0,0,0,0,26.616,0,0,0,0,0,0,0
Zr,0,0,0,0,0,122.913,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,471.363,0,0,0,15.531,0,0,0
Zr+Hf,0,0,0,0,0,250.685,0,0,0,13.389,0,0,0
Zr,0,0,0,0,0,11.452,0,0,0,0,0,0,0
Zr,0,0,0,0,0,20.284,0,0,0,0,0,0,0
Zr,0,0,0,0,0,10.447,0,0,0,0,0,0,0
Zr,0,0,0,0,0,143.908,0,0,0,0,0,0,0
Zr,0,0,0,0,0,46.15,0,0,0,0,0,0,0
Zr,0,0,0,0,0,145.849,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,192.636,0,0,0,17.01,0,0,0
Zr+Hf,0,0,0,0,0,267.46,0,0,0,10.987,0,0,0
Zr+Hf,0,0,0,0,0,759.455,0,0,0,9.06,0,0,0
Hf,0,0,0,0,0,0,0,0,0,7.17,0,0,0
Zr,0,0,0,0,0,44.444,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,466.809,0,0,0,19.066,0,0,0
Zr,0,0,0,0,0,178.704,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,178.768,0,0,0,6.246,0,0,0
Zr+Hf,0,0,0,0,0,341.243,0,0,0,19.977,0,0,0
Zr,0,0,0,0,0,62.441,0,0,0,0,0,0,0
Zr,0,0,0,0,0,10.515,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,319.507,0,0,0,5.559,0,0,0
Zr,0,0,0,0,0,4.596,0,0,0,0,0,0,0
Zr,0,0,0,0,0,36.767,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,70.128,0,0,0,4.569,0,0,0
Zr,0,0,0,0,0,37.534,0,0,0,0,0,0,0
Zr,0,0,0,0,0,44.653,0,0,0,0,0,0,0
Zr,0,0,0,0,0,36.554,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,384.598,0,0,0,12.02,0,0,0
Zr+Hf,0,0,0,0,0,343.607,0,0,0,9.255,0,0,0
Zr+Hf,0,0,0,0,0,196.567,0,0,0,4.233,0,0,0
Zr+Hf,0,0,0,0,0,59.52,0,0,0,5.57,0,0,0
Zr,0,0,0,0,0,96.434,0,0,0,0,0,0,0
Zr,0,0,0,0,0,72.93,0,0,0,0,0,0,0
Zr,0,0,0,0,0,9.386,0,0,0,0,0,0,0
Zr,0,0,0,0,0,12.89,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,202.55,0,0,0,9.542,0,0,0
Zr,0,0,0,0,0,11.544,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,197.986,0,0,0,12.435,0,0,0
Zr,0,0,0,0,0,37.184,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,199.945,0,0,0,12.986,0,0,0
Zr,0,0,0,0,0,26.972,0,0,0,0,0,0,0
Zr,0,0,0,0,0,17.951,0,0,0,0,0,0,0
Zr,0,0,0,0,0,55.264,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,82.965,0,0,0,8.299,0,0,0
Zr,0,0,0,0,0,57.964,0,0,0,0,0,0,0
Zr,0,0,0,0,0,70.291,0,0,0,0,0,0,0
Zr,0,0,0,0,0,21.259,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.057,0,0,0,0,0,0,0
Zr,0,0,0,0,0,4.903,0,0,0,0,0,0,0
Zr,0,0,0,0,0,497.247,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,278.415,0,0,0,12.698,0,0,0
Zr,0,0,0,0,0,30.093,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,382.723,0,0,0,7.018,0,0,0
Zr,0,0,0,0,0,11.492,0,0,0,0,0,0,0
Zr,0,0,0,0,0,148.988,0,0,0,0,0,0,0
Zr,0,0,0,0,0,60.003,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,616.184,0,0,0,29.899,0,0,0
Zr,0,0,0,0,0,4.73,0,0,0,0,0,0,0
Zr,0,0,0,0,0,31.026,0,0,0,0,0,0,0
Zr,0,0,0,0,0,177.07,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,45.099,0,0,0,9.094,0,0,0
Zr,0,0,0,0,0,172.537,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,63.2,0,0,0,3.945,0,0,0
Zr+Hf,0,0,0,0,0,178.79,0,0,0,5.342,0,0,0
Zr,0,0,0,0,0,144.84,0,0,0,0,0,0,0
Zr,0,0,0,0,0,105.589,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,539.462,0,0,0,15.823,0,0,0
Zr+Hf,0,0,0,0,0,222.167,0,0,0,12.599,0,0,0
Zr,0,0,0,0,0,155.436,0,0,0,0,0,0,0
Zr,0,0,0,0,0,16.283,0,0,0,0,0,0,0
Zr,0,0,0,0,0,64.145,0,0,0,0,0,0,0
Zr,0,0,0,0,0,91.417,0,0,0,0,0,0,0
Zr,0,0,0,0,0,98.931,0,0,0,0,0,0,0
Zr,0,0,0,0,0,39.451,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,160.133,0,0,0,6.804,0,0,0
Zr+Hf,0,0,0,0,0,190.32,0,0,0,5.095,0,0,0
Zr,0,0,0,0,0,103.071,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,109.628,0,0,0,6.791,0,0,0
Zr+Hf,0,0,0,0,0,255.956,0,0,0,6.866,0,0,0
Zr,0,0,0,0,0,6.526,0,0,0,0,0,0,0
Zr,0,0,0,0,0,227.004,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,530.58,0,0,0,19.876,0,0,0
Zr+Hf,0,0,0,0,0,107.669,0,0,0,7.873,0,0,0
Zr,0,0,0,0,0,42.996,0,0,0,0,0,0,0
Zr,0,0,0,0,0,121.115,0,0,0,0,0,0,0
46Ti,0,13.898,0,0,0,0,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.878,0,0,0,0,0,0,0
Zr,0,0,0,0,0,78.138,0,0,0,0,0,0,0
Zr,0,0,0,0,0,94.916,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,441.244,0,0,0,13.97,0,0,0
Zr,0,0,0,0,0,36.727,0,0,0,0,0,0,0
Zr,0,0,0,0,0,141.34,0,0,0,0,0,0,0
Zr,0,0,0,0,0,12.071,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.929,0,0,0,0,0,0,0
Zr,0,0,0,0,0,37.572,0,0,0,0,0,0,0
Zr,0,0,0,0,0,25.489,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,122.028,0,0,0,4.905,0,0,0
Zr,0,0,0,0,0,41.103,0,0,0,0,0,0,0
Zr,0,0,0,0,0,11.597,0,0,0,0,0,0,0
Zr,0,0,0,0,0,169.894,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,331.659,0,0,0,7.716,0,0,0
Zr,0,0,0,0,0,25.576,0,0,0,0,0,0,0
Zr,0,0,0,0,0,103.166,0,0,0,0,0,0,0
Zr,0,0,0,0,0,11.572,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,131.3,0,0,0,4.306,0,0,0
Zr,0,0,0,0,0,37.759,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,151.19,0,0,0,9.117,0,0,0
Zr,0,0,0,0,0,208.754,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,152.51,0,0,0,7.578,0,0,0
Zr,0,0,0,0,0,29.431,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,82.991,0,0,0,4.952,0,0,0
Zr,0,0,0,0,0,109.814,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,97.562,0,0,0,4.344,0,0,0
Zr+Hf,0,0,0,0,0,253.805,0,0,0,8.937,0,0,0
Zr+Hf,0,0,0,0,0,132.473,0,0,0,6.7,0,0,0
Zr,0,0,0,0,0,104.529,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,1374.955,0,0,0,30.443,0,0,0
Zr,0,0,0,0,0,17.394,0,0,0,0,0,0,0
Zr,0,0,0,0,0,178.894,0,0,0,0,0,0,0
Zr,0,0,0,0,0,65.225,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,169.284,0,0,0,5.305,0,0,0
Zr+Hf,0,0,0,0,0,281.962,0,0,0,6.207,0,0,0
Zr,0,0,0,0,0,19.788,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,559.304,0,0,0,10.459,0,0,0
Zr,0,0,0,0,0,34.667,0,0,0,0,0,0,0
Zr,0,0,0,0,0,163.396,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,430.209,0,0,0,6.729,0,0,0
Zr,0,0,0,0,0,57.123,0,0,0,0,0,0,0
Zr,0,0,0,0,0,199.418,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,128.892,0,0,0,6.703,0,0,0
Zr,0,0,0,0,0,272.203,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,220.599,0,0,0,11.789,0,0,0
Zr+Hf,0,0,0,0,0,644.495,0,0,0,4.344,0,0,0
Zr,0,0,0,0,0,31.331,0,0,0,0,0,0,0
Zr,0,0,0,0,0,139.487,0,0,0,0,0,0,0
Zr,0,0,0,0,0,92.988,0,0,0,0,0,0,0
Zr,0,0,0,0,0,18.656,0,0,0,0,0,0,0
Zr,0,0,0,0,0,49.802,0,0,0,0,0,0,0
Zr,0,0,0,0,0,62.283,0,0,0,0,0,0,0
Zr,0,0,0,0,0,45.077,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,147.058,0,0,0,5.549,0,0,0
Zr,0,0,0,0,0,235.411,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,192.135,0,0,0,6.423,0,0,0
Zr+Hf,0,0,0,0,0,234.114,0,0,0,8.968,0,0,0
Zr,0,0,0,0,0,73.53,0,0,0,0,0,0,0
Zr,0,0,0,0,0,26.858,0,0,0,0,0,0,0
Zr,0,0,0,0,0,39.841,0,0,0,0,0,0,0
Zr,0,0,0,0,0,11.331,0,0,0,0,0,0,0
Zr,0,0,0,0,0,13.973,0,0,0,0,0,0,0
Zr,0,0,0,0,0,128.371,0,0,0,0,0,0,0
Zr,0,0,0,0,0,177.71,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,274.58,0,0,0,7.189,0,0,0
Zr+Hf,0,0,0,0,0,457.645,0,0,0,15.157,0,0,0
Zr,0,0,0,0,0,5.541,0,0,0,0,0,0,0
Zr,0,0,0,0,0,27.76,0,0,0,0,0,0,0
Zr,0,0,0,0,0,54.816,0,0,0,0,0,0,0
Zr,0,0,0,0,0,77.057,0,0,0,0,0,0,0
Zr,0,0,0,0,0,7.88,0,0,0,0,0,0,0
Zr,0,0,0,0,0,127.267,0,0,0,0,0,0,0
Zr,0,0,0,0,0,29.751,0,0,0,0,0,0,0
Zr,0,0,0,0,0,38.682,0,0,0,0,0,0,0
Zr,0,0,0,0,0,36.888,0,0,0,0,0,0,0
Zr,0,0,0,0,0,37.423,0,0,0,0,0,0,0
Zr,0,0,0,0,0,26.154,0,0,0,0,0,0,0
Zr,0,0,0,0,0,9.141,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,386.771,0,0,0,11.271,0,0,0
Zr+Hf,0,0,0,0,0,154.489,0,0,0,4.598,0,0,0
Zr,0,0,0,0,0,32.445,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,143.411,0,0,0,4.601,0,0,0
Zr+Hf,0,0,0,0,0,330.371,0,0,0,8.424,0,0,0
Zr,0,0,0,0,0,116.323,0,0,0,0,0,0,0
Zr,0,0,0,0,0,66.426,0,0,0,0,0,0,0
Zr,0,0,0,0,0,15.096,0,0,0,0,0,0,0
Zr,0,0,0,0,0,29.882,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,541.923,0,0,0,23.155,0,0,0
Zr+Hf,0,0,0,0,0,553.972,0,0,0,17.521,0,0,0
Zr+Hf,0,0,0,0,0,313.286,0,0,0,8.711,0,0,0
Zr,0,0,0,0,0,8.908,0,0,0,0,0,0,0
Zr,0,0,0,0,0,48.115,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,127.694,0,0,0,9.038,0,0,0
Zr,0,0,0,0,0,52.201,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,563.78,0,0,0,11.921,0,0,0
Zr+Hf,0,0,0,0,0,267.753,0,0,0,8.675,0,0,0
Zr,0,0,0,0,0,45.701,0,0,0,0,0,0,0
Zr,0,0,0,0,0,18.053,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,293.089,0,0,0,11.702,0,0,0
Zr+Hf,0,0,0,0,0,210.496,0,0,0,5.845,0,0,0
Zr+Hf,0,0,0,0,0,571.413,0,0,0,17.854,0,0,0
Zr+Hf,0,0,0,0,0,240.939,0,0,0,7.155,0,0,0
Zr,0,0,0,0,0,5.256,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,153.921,0,0,0,7.801,0,0,0
Zr,0,0,0,0,0,20.012,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,576.898,0,0,0,8.354,0,0,0
Zr,0,0,0,0,0,26.702,0,0,0,0,0,0,0
Zr,0,0,0,0,0,40.282,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,817.892,0,0,0,32.838,0,0,0
Zr,0,0,0,0,0,172.728,0,0,0,0,0,0,0
Zr,0,0,0,0,0,28.662,0,0,0,0,0,0,0
Zr,0,0,0,0,0,11.115,0,0,0,0,0,0,0
Zr,0,0,0,0,0,102.615,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,236.597,0,0,0,9.303,0,0,0
Zr+Hf,0,0,0,0,0,427.937,0,0,0,16.62,0,0,0
Zr+Hf,0,0,0,0,0,481.357,0,0,0,22.03,0,0,0
Zr,0,0,0,0,0,81.596,0,0,0,0,0,0,0
Zr,0,0,0,0,0,31.604,0,0,0,0,0,0,0
46Ti,0,12.67,0,0,0,0,0,0,0,0,0,0,0
Zr,0,0,0,0,0,132.446,0,0,0,0,0,0,0
Zr,0,0,0,0,0,21.081,0,0,0,0,0,0,0
Zr,0,0,0,0,0,29.118,0,0,0,0,0,0,0
Zr,0,0,0,0,0,128.616,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,708.297,0,0,0,27.303,0,0,0
Zr,0,0,0,0,0,9.397,0,0,0,0,0,0,0
Zr,0,0,0,0,0,8.768,0,0,0,0,0,0,0
Zr,0,0,0,0,0,149.672,0,0,0,0,0,0,0
Zr,0,0,0,0,0,31.046,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,352.594,0,0,0,14.595,0,0,0
Zr+Hf,0,0,0,0,0,74.189,0,0,0,4.229,0,0,0
Zr+Hf,0,0,0,0,0,117.221,0,0,0,5.438,0,0,0
Zr,0,0,0,0,0,16.278,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,486.873,0,0,0,4.734,0,0,0
Zr+Hf,0,0,0,0,0,243.117,0,0,0,12.985,0,0,0
Zr,0,0,0,0,0,32.582,0,0,0,0,0,0,0
Zr,0,0,0,0,0,70.555,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,276.321,0,0,0,6.47,0,0,0
Zr,0,0,0,0,0,55.799,0,0,0,0,0,0,0
Zr,0,0,0,0,0,157.144,0,0,0,0,0,0,0
Zr,0,0,0,0,0,50.995,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,229.894,0,0,0,7.965,0,0,0
Zr,0,0,0,0,0,41.348,0,0,0,0,0,0,0
Zr,0,0,0,0,0,36.948,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,520.95,0,0,0,21.738,0,0,0
Zr,0,0,0,0,0,155.579,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,388.473,0,0,0,16.346,0,0,0
Zr+Hf,0,0,0,0,0,64.201,0,0,0,5.295,0,0,0
Zr,0,0,0,0,0,67.235,0,0,0,0,0,0,0
Zr,0,0,0,0,0,71.339,0,0,0,0,0,0,0
Zr,0,0,0,0,0,102.262,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,340.905,0,0,0,5.475,0,0,0
Zr+Hf,0,0,0,0,0,393.651,0,0,0,5.892,0,0,0
Zr,0,0,0,0,0,51.853,0,0,0,0,0,0,0
Zr,0,0,0,0,0,80.438,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,276.485,0,0,0,13.653,0,0,0
Zr+Hf,0,0,0,0,0,639.991,0,0,0,8.803,0,0,0
Zr,0,0,0,0,0,52.937,0,0,0,0,0,0,0
Zr,0,0,0,0,0,13.779,0,0,0,0,0,0,0
Zr,0,0,0,0,0,201.161,0,0,0,0,0,0,0
Zr,0,0,0,0,0,44.147,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,679.069,0,0,0,27.339,0,0,0
Zr,0,0,0,0,0,57.875,0,0,0,0,0,0,0
Zr,0,0,0,0,0,7.218,0,0,0,0,0,0,0
Zr,0,0,0,0,0,98.245,0,0,0,0,0,0,0
Zr,0,0,0,0,0,33.483,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,432.014,0,0,0,10.368,0,0,0
Zr,0,0,0,0,0,51.628,0,0,0,0,0,0,0
Zr,0,0,0,0,0,18.313,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,325.653,0,0,0,7.184,0,0,0
Zr,0,0,0,0,0,59.534,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,578.825,0,0,0,10.062,0,0,0
Zr+Hf,0,0,0,0,0,1192.454,0,0,0,21.794,0,0,0
Zr,0,0,0,0,0,8.895,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,882.112,0,0,0,17.661,0,0,0
Hf,0,0,0,0,0,0,0,0,0,11.089,0,0,0
Zr,0,0,0,0,0,70.646,0,0,0,0,0,0,0
Zr,0,0,0,0,0,35.744,0,0,0,0,0,0,0
Zr,0,0,0,0,0,21.783,0,0,0,0,0,0,0
Zr,0,0,0,0,0,34.117,0,0,0,0,0,0,0
Zr,0,0,0,0,0,88.615,0,0,0,0,0,0,0
Zr,0,0,0,0,0,37.187,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,147.519,0,0,0,6.351,0,0,0
Zr+Hf,0,0,0,0,0,107.396,0,0,0,5.416,0,0,0
Zr,0,0,0,0,0,48.316,0,0,0,0,0,0,0
Zr,0,0,0,0,0,10.402,0,0,0,0,0,0,0
Zr,0,0,0,0,0,12.268,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,91.845,0,0,0,4.986,0,0,0
Zr,0,0,0,0,0,16.453,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,150.764,0,0,0,5.854,0,0,0
Zr+Hf,0,0,0,0,0,126.601,0,0,0,4.685,0,0,0
Zr+Hf,0,0,0,0,0,265.505,0,0,0,10.037,0,0,0
Zr,0,0,0,0,0,28.83,0,0,0,0,0,0,0
Zr,0,0,0,0,0,106.746,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,1156.872,0,0,0,45.21,0,0,0
Zr,0,0,0,0,0,138.465,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,237.279,0,0,0,5.25,0,0,0
Zr,0,0,0,0,0,41.16,0,0,0,0,0,0,0
Zr,0,0,0,0,0,12.246,0,0,0,0,0,0,0
Zr,0,0,0,0,0,26.551,0,0,0,0,0,0,0
Zr,0,0,0,0,0,37.311,0,0,0,0,0,0,0
Zr,0,0,0,0,0,87.254,0,0,0,0,0,0,0
Zr,0,0,0,0,0,32.288,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,139.724,0,0,0,4.387,0,0,0
Zr+Hf,0,0,0,0,0,103.778,0,0,0,4.507,0,0,0
Zr,0,0,0,0,0,15.605,0,0,0,0,0,0,0
Zr,0,0,0,0,0,42.216,0,0,0,0,0,0,0
Zr,0,0,0,0,0,108.385,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,345.287,0,0,0,8.831,0,0,0
Zr+Hf,0,0,0,0,0,259.572,0,0,0,4.919,0,0,0
Zr+Hf,0,0,0,0,0,596.62,0,0,0,27.234,0,0,0
Zr+Hf,0,0,0,0,0,472.16,0,0,0,9.786,0,0,0
Zr,0,0,0,0,0,19.573,0,0,0,0,0,0,0
