Element,Al,46Ti,48Ti,Fe,Y,Zr,La,Ce,Ho,Hf,Pb,Th,U
Isotopes,27Al,46Ti,48Ti,56Fe,89Y,90Zr,139La,140Ce,165Ho,177Hf+178Hf+179Hf+180Hf,206Pb+207Pb+208Pb,232Th,238U
Sensitivity (TofCts/g),8.93E+15,3.99E+15,5.39E+16,1.17E+17,3.01E+17,1.70E+17,5.47E+17,5.35E+17,2.76E+17,2.67E+17,3.00E+17,2.55E+17,2.83E+17
MedianSignal (TofCts),1.19E+01,1.58E+01,9.39E+00,4.53E+01,1.30E+01,4.74E+01,1.35E+01,1.47E+01,8.90E+00,1.30E+01,1.07E+01,1.27E+01,9.68E+00
Avg Lc (TofCts),7.25,12.07,7.62,15.83,5.87,4.75,5.75,6.04,5.17,4.42,6.2,3.7,4.03
Avg Bkgd (TofCts),0.125,0.996,0.058,4.812,0.163,0.126,0.148,0.196,0.024,0.03,0.157,0.028,0.023
DynamicAlpha,1.00E-06,1.00E-07,1.00E-07,1.00E-05,3.20E-06,3.20E-05,3.20E-06,3.20E-06,3.20E-07,3.20E-06,3.20E-07,1.00E-05,3.20E-06
Filename,01h07m35s_Zr_Hark_2kx.h5,,,,,,,,,,,,
spTime (s),120.226,,,,,,,,,,,,
qPlasma (mL/s),0.000063,,,,,,,,,,,,
,,,,,,,,,,,,,
Particle Signals (TofCts),,,,,,,,,,,,,
Comp,Al,46Ti,48Ti,Fe,Y,Zr,La,Ce,Ho,Hf,Pb,Th,U
Fe+Th,0,0,0,18.429,0,0,0,0,0,0,0,10.865,0
Fe+Zr+Th,0,0,0,206.775,0,6.173,0,0,0,0,0,4.684,0
Fe+Zr+Hf+Th,0,0,0,31.984,0,932.28,0,0,0,16.37,0,13.014,0
Zr+Th,0,0,0,0,0,24.603,0,0,0,0,0,4.918,0
Fe+Zr+Th,0,0,0,159.652,0,9.865,0,0,0,0,0,40.932,0
Zr,0,0,0,0,0,9.244,0,0,0,0,0,0,0
Zr+Hf+Th,0,0,0,0,0,153.492,0,0,0,4.636,0,8.616,0
Fe+Zr+La+Ce+Hf+Th,0,0,0,191.401,0,226.186,17.185,46.249,0,8.621,0,29.469,0
Fe+Y+Zr+Ce+Hf+Th+U,0,0,0,43.437,14.296,2860.495,0,20.884,0,12.204,0,19.631,15.979
La+Ce+Th,0,0,0,0,0,0,6.08,17.476,0,0,0,4.938,0
Fe+Zr+Th,0,0,0,397.286,0,16.657,0,0,0,0,0,10.661,0
Fe+Zr+Ce+Hf+Th,0,0,0,114.881,0,180.732,0,14.141,0,6.85,0,26.342,0
Zr,0,0,0,0,0,115.595,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,29.855,0,34.629,0,0,0,0,0,16.482,0
Zr,0,0,0,0,0,24.049,0,0,0,0,0,0,0
46Ti,0,13.553,0,0,0,0,0,0,0,0,0,0,0
Fe+Zr+Hf+Th,0,0,0,33.152,0,1238.203,0,0,0,36.596,0,11.794,0
Zr,0,0,0,0,0,301.117,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,17.647,0,5.939,0,0,0,0,0,7.733,0
Fe+Zr+Th,0,0,0,16.343,0,15.125,0,0,0,0,0,13.633,0
Al+Fe+Th,40.353,0,0,70.811,0,0,0,0,0,0,0,5.198,0
Zr+La+Ce+Th,0,0,0,0,0,18.924,73.308,99.163,0,0,0,90.316,0
Zr+Th,0,0,0,0,0,5.68,0,0,0,0,0,4.277,0
Zr+Hf+Th,0,0,0,0,0,1167.054,0,0,0,41.667,0,17.912,0
Zr+Th,0,0,0,0,0,21.521,0,0,0,0,0,8.311,0
Fe+Y+Zr+Ce+Hf+Th+U,0,0,0,83.177,9.48,8223.978,0,18.308,0,74.524,0,17.842,18.305
Zr+Hf,0,0,0,0,0,392.284,0,0,0,7.13,0,0,0
Zr,0,0,0,0,0,18.527,0,0,0,0,0,0,0
Fe,0,0,0,34.909,0,0,0,0,0,0,0,0,0
Fe+Y+Zr+La+Ce+Hf+Th,0,0,0,210.751,11.068,654.506,9.722,26.639,0,9.343,0,67.648,0
Fe+Y+Zr+La+Th,0,0,0,33.159,5.934,137.104,14.767,0,0,0,0,6.714,0
Zr+Th,0,0,0,0,0,5.058,0,0,0,0,0,11.687,0
Fe+Zr+Th,0,0,0,45.377,0,24.765,0,0,0,0,0,8.609,0
Zr+Th,0,0,0,0,0,66.408,0,0,0,0,0,4.257,0
Zr,0,0,0,0,0,223.03,0,0,0,0,0,0,0
Fe+Zr+Hf+Th,0,0,0,99.588,0,381.497,0,0,0,8.794,0,14.312,0
Y+Zr+Th,0,0,0,0,66.333,10.252,0,0,0,0,0,19.702,0
Zr+Th,0,0,0,0,0,6.266,0,0,0,0,0,10.933,0
Zr,0,0,0,0,0,51.534,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,9.144,0,0,0,0,0,4.052,0
Al+Fe+Y+Zr+La+Ce+Ho+Hf+Th+U,8.211,0,0,1682.049,201.042,976.172,35.609,71.863,8.897,20.277,0,1212.434,20.66
Fe+Zr+Hf+Th+U,0,0,0,18.799,0,670.805,0,0,0,27.363,0,6.159,9.658
Zr+Hf+Th,0,0,0,0,0,236.643,0,0,0,10.406,0,37.996,0
Fe+Y+Zr+Hf+Th,0,0,0,27.649,17.641,3916.897,0,0,0,51.096,0,16.676,0
Fe+Zr,0,0,0,26.934,0,16.49,0,0,0,0,0,0,0
Zr,0,0,0,0,0,6.316,0,0,0,0,0,0,0
Zr,0,0,0,0,0,4.898,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,49.185,0,22.152,0,0,0,0,0,7.715,0
Fe+Zr+Th,0,0,0,122.476,0,179.526,0,0,0,0,0,51.749,0
Al+Fe+Zr+Hf+Th,10.155,0,0,2571.888,0,87.544,0,0,0,4.636,0,115.759,0
Fe+Y+Zr+La+Ce+Hf+Th,0,0,0,494.583,28.368,159.977,242.956,363.581,0,5.055,0,1122.062,0
Zr+Th,0,0,0,0,0,7.551,0,0,0,0,0,7.802,0
Fe+Zr+Th,0,0,0,23.303,0,69.5,0,0,0,0,0,17.552,0
La+Ce,0,0,0,0,0,0,56.971,123.897,0,0,0,0,0
Fe+Zr+Th,0,0,0,56.389,0,99.846,0,0,0,0,0,14.911,0
Fe+Zr+Th,0,0,0,20.577,0,86.3,0,0,0,0,0,11.434,0
Fe+Zr+Hf+Th,0,0,0,40.464,0,136.855,0,0,0,9.223,0,19.395,0
Th,0,0,0,0,0,0,0,0,0,0,0,5.539,0
Zr,0,0,0,0,0,13.735,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,17.49,0,80.154,0,0,0,0,0,15.282,0
Zr+Th,0,0,0,0,0,7.449,0,0,0,0,0,9.932,0
Fe+Y+Zr+La+Ce+Hf+Pb+Th+U,0,0,0,132.867,69.042,11592.348,8.405,23.515,0,222.031,8.591,87.732,79.277
Fe+Zr+Ce+Hf+Th,0,0,0,75.936,0,244.413,0,13.534,0,7.299,0,22.345,0
Th,0,0,0,0,0,0,0,0,0,0,0,4.454,0
Zr+Hf,0,0,0,0,0,453.041,0,0,0,10.015,0,0,0
Zr,0,0,0,0,0,55.081,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,20.553,0,54.058,0,0,0,0,0,5.249,0
Zr,0,0,0,0,0,12.081,0,0,0,0,0,0,0
Fe+Y+Zr+Hf+Th,0,0,0,67.421,9.655,1394.628,0,0,0,15.839,0,20.387,0
Fe+Zr+Th,0,0,0,23.825,0,13.451,0,0,0,0,0,9.228,0
Fe+Y+Zr+Hf+Th,0,0,0,42.777,12.452,1244.553,0,0,0,15.58,0,17.432,0
Zr,0,0,0,0,0,17.839,0,0,0,0,0,0,0
Fe+Y+Zr+Ce+Hf+Th,0,0,0,33.837,27.076,683.485,0,7.16,0,14.592,0,44.858,0
Zr,0,0,0,0,0,4.759,0,0,0,0,0,0,0
Zr,0,0,0,0,0,149.809,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.667,0,0,0,0,0,0,0
Zr+Hf,0,0,0,0,0,160.431,0,0,0,4.575,0,0,0
Fe+Zr+Th,0,0,0,23.004,0,17.935,0,0,0,0,0,9.606,0
Zr+Th,0,0,0,0,0,26.702,0,0,0,0,0,8.513,0
La+Ce+Th,0,0,0,0,0,0,30.533,66.978,0,0,0,5.93,0
Fe+Y+Zr+Th,0,0,0,49.594,25.169,7.536,0,0,0,0,0,11.38,0
Zr+Hf+Th,0,0,0,0,0,297.732,0,0,0,9.902,0,4.09,0
Zr+Th,0,0,0,0,0,6.027,0,0,0,0,0,13.864,0
Fe+Zr+Ce+Th,0,0,0,16.146,0,12.469,0,9.544,0,0,0,10.496,0
Fe,0,0,0,24.085,0,0,0,0,0,0,0,0,0
Th,0,0,0,0,0,0,0,0,0,0,0,4.989,0
Th,0,0,0,0,0,0,0,0,0,0,0,6.17,0
Zr+Th,0,0,0,0,0,5.673,0,0,0,0,0,4.762,0
Fe+Y+Zr+Hf+Th+U,0,0,0,33.075,11.931,4864.389,0,0,0,59.631,0,21.839,19.833
Fe,0,0,0,20.888,0,0,0,0,0,0,0,0,0
Fe+Zr,0,0,0,24.679,0,8.093,0,0,0,0,0,0,0
Fe+Zr+La+Ce+Hf+Th,0,0,0,43.579,0,280.785,45.187,95.479,0,6.838,0,19.944,0
Fe+Zr+Ce+Th,0,0,0,63.582,0,27.894,0,6.897,0,0,0,13.915,0
Zr+Hf,0,0,0,0,0,447.136,0,0,0,6.371,0,0,0
Fe+Zr+Th,0,0,0,16.684,0,6.876,0,0,0,0,0,4.932,0
Fe+Y+Zr+La+Ce+Hf+Th+U,0,0,0,82.868,15.727,5862.06,9.764,18.065,0,151.926,0,11.913,20.258
Fe+Zr+La+Ce+Th,0,0,0,42.245,0,189.383,12.262,30.323,0,0,0,17.776,0
Fe+Zr+Hf+Th+U,0,0,0,35.895,0,1219.721,0,0,0,8.286,0,12.28,14.256
Th,0,0,0,0,0,0,0,0,0,0,0,6.424,0
Fe+Zr+Th,0,0,0,53.459,0,21.866,0,0,0,0,0,28.447,0
Fe+Zr+Hf+U,0,0,0,23.54,0,1375.682,0,0,0,10.897,0,0,36.929
Fe+Zr+Th,0,0,0,16.197,0,23.523,0,0,0,0,0,5.182,0
Fe+Zr+Hf+Th+U,0,0,0,25.147,0,1166.362,0,0,0,14.425,0,9.554,9.848
Fe+Y+Zr+La+Ce+Ho+Pb+Th+U,0,0,0,5409.162,567.434,24.59,222.637,763.627,42.5,0,11.271,290.471,127.359
Al,8.41,0,0,0,0,0,0,0,0,0,0,0,0
Zr,0,0,0,0,0,7.956,0,0,0,0,0,0,0
Fe+Y+Zr+Ce+Hf+Th,0,0,0,35.686,18.061,341.714,0,14.885,0,6.271,0,14.889,0
Fe+Zr+Th,0,0,0,43.185,0,14.151,0,0,0,0,0,40.254,0
Zr+Th,0,0,0,0,0,9.645,0,0,0,0,0,4.962,0
Fe+Y+Zr+Ce+Th,0,0,0,27.093,15.269,151.36,0,7.254,0,0,0,91.374,0
Zr+Hf+Th,0,0,0,0,0,1044.385,0,0,0,16.038,0,4.888,0
Zr,0,0,0,0,0,4.812,0,0,0,0,0,0,0
Zr,0,0,0,0,0,12.049,0,0,0,0,0,0,0
Fe+Y+Zr+Hf+Th,0,0,0,33.478,15.314,253.937,0,0,0,5.042,0,115.163,0
Zr,0,0,0,0,0,5.907,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,12.75,0,0,0,0,0,7.959,0
Zr+Hf,0,0,0,0,0,736.078,0,0,0,8.034,0,0,0
Fe+Y+Zr+Hf+Th+U,0,0,0,27.987,11.859,1157.47,0,0,0,36.403,0,22.201,4.106
Fe+Zr+Th,0,0,0,93.779,0,75.568,0,0,0,0,0,6.182,0
Fe+Zr,0,0,0,23.485,0,116.63,0,0,0,0,0,0,0
Zr,0,0,0,0,0,34.068,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,28.301,0,0,0,0,0,7.084,0
Fe+Zr+Th,0,0,0,37.392,0,24.037,0,0,0,0,0,11.288,0
Zr,0,0,0,0,0,10.121,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,20.033,0,8.706,0,0,0,0,0,15.066,0
Al+48Ti+Fe+Y+Zr+La+Ce+Ho+Hf+Th+U,30.262,0,12.55,1858.889,158.154,15008.946,147.842,184.786,11.811,299.581,0,360.068,38.402
Fe+Y+Zr+La+Ce+Th+U,0,0,0,150.496,13.081,308.074,6.022,17.368,0,0,0,58.569,6.322
Fe+Y+Zr+La+Ce+Hf+Th+U,0,0,0,357.785,19.497,1301.413,17.313,20.554,0,24.712,0,87.791,4.994
Zr,0,0,0,0,0,9.724,0,0,0,0,0,0,0
Fe+Y+Zr+Ce+Hf+Th,0,0,0,213.706,6.311,3687.978,0,10.229,0,40.619,0,20.294,0
Fe+Zr+Hf+Th,0,0,0,78.135,0,1284.398,0,0,0,40.951,0,26.907,0
Fe+Zr+Th,0,0,0,133.049,0,92.627,0,0,0,0,0,12.332,0
Al+Fe+Y+Zr+La+Ce+Hf+Th+U,9.631,0,0,392.109,36.713,3179.516,27.185,33.579,0,41.876,0,103.979,9.709
Zr,0,0,0,0,0,18.286,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,33.866,0,19.155,0,0,0,0,0,7.943,0
La,0,0,0,0,0,0,7.362,0,0,0,0,0,0
Fe+Zr+Hf+Th+U,0,0,0,21.501,0,449.746,0,0,0,6.57,0,34.224,4.153
Fe+Zr+Th,0,0,0,29.853,0,15.093,0,0,0,0,0,21.121,0
Zr,0,0,0,0,0,15.85,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,7.237,0,0,0,0,0,13.821,0
Zr+Hf+Th,0,0,0,0,0,106.941,0,0,0,4.807,0,17.086,0
Zr,0,0,0,0,0,45.445,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,17.602,0,12.367,0,0,0,0,0,3.751,0
Fe+Zr+Hf+Th,0,0,0,186.711,0,622.807,0,0,0,12.887,0,29.312,0
Th,0,0,0,0,0,0,0,0,0,0,0,3.844,0
Fe+Y+Zr+Ce+Hf+Th,0,0,0,22.883,8.422,381.664,0,6.966,0,6.321,0,30.076,0
Fe+Zr+Hf+Th,0,0,0,20.564,0,350.708,0,0,0,13.783,0,8.284,0
Zr,0,0,0,0,0,7.852,0,0,0,0,0,0,0
Zr,0,0,0,0,0,67.659,0,0,0,0,0,0,0
Zr,0,0,0,0,0,31.334,0,0,0,0,0,0,0
Th,0,0,0,0,0,0,0,0,0,0,0,21.373,0
Th,0,0,0,0,0,0,0,0,0,0,0,5.218,0
Zr,0,0,0,0,0,34.067,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,8.352,0,0,0,0,0,4.839,0
Zr,0,0,0,0,0,9.808,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,19.596,0,148.744,0,0,0,0,0,17.838,0
Zr,0,0,0,0,0,10.108,0,0,0,0,0,0,0
Y+Zr+Hf,0,0,0,0,6.293,1474.71,0,0,0,31.24,0,0,0
Fe+Zr+Th,0,0,0,50.905,0,96.657,0,0,0,0,0,33.27,0
Fe+Zr+La+Ce+Hf+Th,0,0,0,345.951,0,663.09,41.236,48.207,0,6.65,0,72.648,0
Al+Fe+Zr+La+Ce+Pb+Th,16.811,0,0,1057.361,0,78.409,12.963,60.18,0,0,13.16,69.579,0
Fe+Zr+Th,0,0,0,322.41,0,22.185,0,0,0,0,0,29.507,0
Fe+Th,0,0,0,35.755,0,0,0,0,0,0,0,4.599,0
Fe+Zr+Th,0,0,0,18.972,0,4.874,0,0,0,0,0,16.343,0
Fe+Zr+Th,0,0,0,61.134,0,50.87,0,0,0,0,0,12.806,0
Y+Zr+Th,0,0,0,0,8.255,36.369,0,0,0,0,0,4.218,0
Zr,0,0,0,0,0,6.55,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,172.34,0,12.745,0,0,0,0,0,5.053,0
Fe+Y+Zr+Hf+Th+U,0,0,0,33.461,22.234,1240.168,0,0,0,28.997,0,126.193,6.83
Y+La+Ce+Th,0,0,0,0,29.982,0,30.617,33.463,0,0,0,10.819,0
Fe+Zr+Ce+Hf+Th,0,0,0,97.308,0,359.265,0,9.53,0,6.349,0,25.827,0
Zr+Th,0,0,0,0,0,5.11,0,0,0,0,0,6.601,0
Fe+Y+Zr+Ce+Hf+Th,0,0,0,77.43,10.69,1195.849,0,18.095,0,81.356,0,102.347,0
Th,0,0,0,0,0,0,0,0,0,0,0,5.179,0
Fe+Y+Zr+La+Ce+Hf+Th,0,0,0,150.775,9.06,1428.719,7.862,9.631,0,23.161,0,46.849,0
Fe+Zr+Th,0,0,0,65.93,0,43.853,0,0,0,0,0,22.496,0
Fe+Zr+Th,0,0,0,25.788,0,43.55,0,0,0,0,0,14.431,0
Th,0,0,0,0,0,0,0,0,0,0,0,11.528,0
Fe+Zr+Th,0,0,0,15.948,0,114.621,0,0,0,0,0,14.33,0
Fe+Zr+La+Ce+Hf+Th,0,0,0,105.187,0,458.256,9.11,9.051,0,10.507,0,24.932,0
Zr,0,0,0,0,0,15.648,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.441,0,0,0,0,0,0,0
Y+Zr+Ho+Th+U,0,0,0,0,233.517,14.32,0,0,9.487,0,0,24.139,4.017
Fe+Y+Zr+La+Ce+Hf+Th+U,0,0,0,133.662,21.662,7281.072,7.495,25.868,0,36.575,0,18.114,35.052
Fe+Zr+Th,0,0,0,1364.421,0,44.165,0,0,0,0,0,13.915,0
Zr+Ce+Th,0,0,0,0,0,5.516,0,6.307,0,0,0,18.783,0
Zr,0,0,0,0,0,44.691,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,146.856,0,187.337,0,0,0,0,0,32.807,0
Zr,0,0,0,0,0,60.526,0,0,0,0,0,0,0
Zr+Hf+Th,0,0,0,0,0,129.078,0,0,0,9.023,0,3.899,0
Fe+Zr+Th,0,0,0,22.341,0,78.711,0,0,0,0,0,21.246,0
Fe+Zr+Hf+Th+U,0,0,0,24.018,0,1703.375,0,0,0,23.671,0,11.119,5.339
Zr+Th,0,0,0,0,0,53.948,0,0,0,0,0,5.208,0
Th,0,0,0,0,0,0,0,0,0,0,0,4.313,0
Zr+Hf+Th,0,0,0,0,0,259.378,0,0,0,8.063,0,1324.608,0
Th,0,0,0,0,0,0,0,0,0,0,0,4.52,0
Zr+Th,0,0,0,0,0,79.035,0,0,0,0,0,8.105,0
Y+Zr+Ce+Th,0,0,0,0,11.17,53.103,0,10.24,0,0,0,58.256,0
Zr+Th,0,0,0,0,0,38.711,0,0,0,0,0,48.53,0
Zr+Th,0,0,0,0,0,270.282,0,0,0,0,0,5.408,0
Al+Fe+Zr+Th,13.184,0,0,248.482,0,11.981,0,0,0,0,0,4.233,0
Y+Zr+Hf+Th,0,0,0,0,8.197,666.709,0,0,0,13.952,0,6.324,0
Fe+Zr+Th,0,0,0,23.339,0,9.634,0,0,0,0,0,9.994,0
Zr,0,0,0,0,0,17.235,0,0,0,0,0,0,0
Zr+Th,0,0,0,0,0,14.754,0,0,0,0,0,6.75,0
Zr+Th,0,0,0,0,0,22.618,0,0,0,0,0,4.358,0
Fe+Y+Zr+La+Ce+Hf+Th+U,0,0,0,84.176,29.071,16521.825,7.214,16.67,0,317.321,0,16.589,21.783
Zr,0,0,0,0,0,57.139,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,25.425,0,80.963,0,0,0,0,0,9.954,0
Zr+Th,0,0,0,0,0,11.71,0,0,0,0,0,12.258,0
Fe+Zr+Th,0,0,0,47.565,0,11.389,0,0,0,0,0,5.114,0
Zr+Hf+Th,0,0,0,0,0,539.223,0,0,0,19.653,0,13.011,0
Zr,0,0,0,0,0,6.135,0,0,0,0,0,0,0
Y+Zr+Th,0,0,0,0,7.919,397.026,0,0,0,0,0,18.556,0
Al+48Ti+Fe+Zr+La+Ce+Th+U,9.639,0,9.081,522.704,0,400.55,23.847,45.475,0,0,0,18.931,9.21
Zr+Th,0,0,0,0,0,74.812,0,0,0,0,0,12.445,0
Fe+Zr+La+Ce,0,0,0,158.913,0,13.939,25.883,22.567,0,0,0,0,0
Zr+Th,0,0,0,0,0,117.781,0,0,0,0,0,5.088,0
Fe+Zr+Ce+Hf+Th,0,0,0,153.441,0,812.874,0,10.686,0,12.599,0,70.922,0
Fe+Zr+La+Ce+Hf+Th,0,0,0,39.865,0,829.981,7.686,7.245,0,19.16,0,26.821,0
Fe+Zr+Th,0,0,0,33.428,0,82.468,0,0,0,0,0,16.271,0
Zr+La+Ce+Th,0,0,0,0,0,73.374,13.61,24.613,0,0,0,75.537,0
Zr+Hf+Th,0,0,0,0,0,615.274,0,0,0,6.791,0,10.826,0
Fe+Zr+Th,0,0,0,103.265,0,97.754,0,0,0,0,0,8.392,0
Fe+Y+Zr+Hf+Th+U,0,0,0,309.01,8.631,2120.391,0,0,0,63.572,0,28.128,4.344
Zr+Th,0,0,0,0,0,18.474,0,0,0,0,0,12.494,0
Fe+Zr+Hf+Th+U,0,0,0,39.348,0,1521.916,0,0,0,17.113,0,12.561,13.666
Fe+Y+Zr+Hf+Th+U,0,0,0,52.446,6.597,1335.264,0,0,0,25.237,0,10.56,4.879
Fe+Zr+Th,0,0,0,35.633,0,24.621,0,0,0,0,0,6.97,0
Zr+Th,0,0,0,0,0,51.593,0,0,0,0,0,7.21,0
Fe+Y+Zr+La+Ce+Hf+Th+U,0,0,0,164.823,18.567,1201.521,12.568,27.029,0,27.656,0,116.79,12.048
La+Ce+Th,0,0,0,0,0,0,6.18,16.105,0,0,0,18.623,0
Fe+Zr+Th,0,0,0,16.657,0,187.501,0,0,0,0,0,12.644,0
Fe+Y+Zr+Hf+Th,0,0,0,52.429,9.608,1593.653,0,0,0,32.033,0,4.981,0
Zr,0,0,0,0,0,225.267,0,0,0,0,0,0,0
Th,0,0,0,0,0,0,0,0,0,0,0,3.72,0
Fe+Zr+Hf+Th+U,0,0,0,36.624,0,899.923,0,0,0,7.39,0,39.08,4.591
Zr+Th,0,0,0,0,0,35.675,0,0,0,0,0,11.546,0
Zr+Th,0,0,0,0,0,29.897,0,0,0,0,0,6.755,0
Zr+La+Ce+Th,0,0,0,0,0,6.213,9.272,17.666,0,0,0,22.662,0
Th,0,0,0,0,0,0,0,0,0,0,0,3.877,0
Zr+Th,0,0,0,0,0,7.959,0,0,0,0,0,5.46,0
Fe+Zr+Th,0,0,0,50.099,0,7.452,0,0,0,0,0,6.466,0
Fe+Zr+Th,0,0,0,62.05,0,9.13,0,0,0,0,0,15.648,0
Zr,0,0,0,0,0,5.913,0,0,0,0,0,0,0
Fe+Y+Zr+Ce+Hf+Th,0,0,0,160.45,10.604,3455.936,0,11.073,0,22.3,0,44.164,0
Zr+Th,0,0,0,0,0,10.423,0,0,0,0,0,15.26,0
Zr,0,0,0,0,0,21.748,0,0,0,0,0,0,0
Y+Zr+Ce+Hf+Th+U,0,0,0,0,39.65,153.056,0,12.763,0,6.606,0,88.752,10.77
Hf+Th,0,0,0,0,0,0,0,0,0,6.442,0,20.677,0
Zr,0,0,0,0,0,407.336,0,0,0,0,0,0,0
Fe+Y+Zr+La+Ce+Hf+Th+U,0,0,0,188.766,83.592,16940.977,8.25,23.7,0,266.005,0,75.088,10.04
Zr,0,0,0,0,0,9.171,0,0,0,0,0,0,0
Zr,0,0,0,0,0,5.145,0,0,0,0,0,0,0
Th,0,0,0,0,0,0,0,0,0,0,0,4.132,0
Fe+Y+Zr+La+Ce+Ho+Th,0,0,0,21.102,37.146,31.837,115.896,175.433,6.495,0,0,207.652,0
Fe+Zr+Ce,0,0,0,35.915,0,77.116,0,10.986,0,0,0,0,0
46Ti,0,21.19,0,0,0,0,0,0,0,0,0,0,0
Th,0,0,0,0,0,0,0,0,0,0,0,3.865,0
Zr+Hf+Th,0,0,0,0,0,1390.473,0,0,0,39.28,0,8.922,0
Fe+Y+Zr+La+Ce+Th,0,0,0,38.726,98.698,15.599,91.986,70.128,0,0,0,87.113,0
Fe+Zr+Th,0,0,0,22.66,0,59.319,0,0,0,0,0,15.007,0
Fe+Zr+Th,0,0,0,48.463,0,8.383,0,0,0,0,0,5.467,0
Fe+Zr+Th,0,0,0,15.774,0,28.521,0,0,0,0,0,9.339,0
Zr+Hf+Th,0,0,0,0,0,209.482,0,0,0,4.842,0,7.99,0
Th,0,0,0,0,0,0,0,0,0,0,0,4.713,0
Zr+Th,0,0,0,0,0,13.348,0,0,0,0,0,46.329,0
Zr+Hf+Th+U,0,0,0,0,0,1059.979,0,0,0,27.613,0,6.372,6.007
Zr+Hf,0,0,0,0,0,59.172,0,0,0,7.519,0,0,0
La+Ce+Th,0,0,0,0,0,0,6.077,13.507,0,0,0,17.463,0
Fe+Y+Zr+Ce+Hf+Pb+Th+U,0,0,0,266.783,34.651,11285.432,0,24.743,0,285.57,7.442,47.111,66.69
Fe+Zr+Th,0,0,0,184.437,0,173.002,0,0,0,0,0,8.612,0
Fe+Zr+Th,0,0,0,73.36,0,25.475,0,0,0,0,0,8.666,0
Fe+Zr+Th,0,0,0,50.167,0,17.475,0,0,0,0,0,11.191,0
Fe+Zr+Th,0,0,0,27.852,0,101.22,0,0,0,0,0,9.517,0
Zr,0,0,0,0,0,28.328,0,0,0,0,0,0,0
Zr,0,0,0,0,0,222.435,0,0,0,0,0,0,0
Zr,0,0,0,0,0,11.774,0,0,0,0,0,0,0
Fe+Y+Zr+La+Ce+Hf+Th,0,0,0,199.907,7.112,788.607,35.19,75.153,0,17.557,0,42.618,0
Fe+Zr+Th,0,0,0,42.337,0,175.526,0,0,0,0,0,35.867,0
Zr,0,0,0,0,0,56.949,0,0,0,0,0,0,0
Th,0,0,0,0,0,0,0,0,0,0,0,5.852,0
Zr,0,0,0,0,0,16.894,0,0,0,0,0,0,0
46Ti,0,15.583,0,0,0,0,0,0,0,0,0,0,0
Fe+Zr+Th,0,0,0,69.706,0,20.164,0,0,0,0,0,7.022,0
Th,0,0,0,0,0,0,0,0,0,0,0,7.109,0
Th,0,0,0,0,0,0,0,0,0,0,0,9.576,0
Zr+Th,0,0,0,0,0,20.064,0,0,0,0,0,5.18,0
Zr,0,0,0,0,0,40.641,0,0,0,0,0,0,0
Th,0,0,0,0,0,0,0,0,0,0,0,8.393,0
Fe+Zr+Th,0,0,0,16.548,0,21.36,0,0,0,0,0,15.728,0
Fe,0,0,0,24.639,0,0,0,0,0,0,0,0,0
Y+Zr+Th,0,0,0,0,9.923,9.698,0,0,0,0,0,8.284,0
Fe+Zr,0,0,0,124.548,0,6.12,0,0,0,0,0,0,0
Fe+Zr+Hf+Th,0,0,0,91.591,0,303.293,0,0,0,8.023,0,23.936,0
Fe+Y+Zr+Hf+Th+U,0,0,0,23.022,13.79,4930.783,0,0,0,196.851,0,12.924,9.322
Fe+Zr+Th,0,0,0,80.67,0,68.182,0,0,0,0,0,11.442,0
Zr+Th,0,0,0,0,0,9.117,0,0,0,0,0,7.015,0
Fe+Y+Zr+La+Ce+Th,0,0,0,226.546,9.769,16.249,110.889,145.222,0,0,0,343.927,0
Fe+Zr+Hf+Th+U,0,0,0,23.819,0,1942.299,0,0,0,27.503,0,9.945,8.888
Zr+Hf,0,0,0,0,0,553.087,0,0,0,4.972,0,0,0
Zr+Th,0,0,0,0,0,15.699,0,0,0,0,0,14.532,0
Fe+Zr+Hf+Th,0,0,0,78.716,0,3740.019,0,0,0,15.263,0,24.116,0
Fe,0,0,0,17.742,0,0,0,0,0,0,0,0,0
Fe+Zr+La+Hf+Th,0,0,0,87.575,0,123.72,6.744,0,0,5.138,0,18.523,0
Fe+Zr+Th,0,0,0,53.326,0,115.992,0,0,0,0,0,13.338,0
Fe+Zr,0,0,0,19.01,0,75.737,0,0,0,0,0,0,0
